Restaurant ID;Restaurant Name;Country;City;Address;Locality Verbose;Longitude;Latitude;Cuisines;Currency;Has Table booking;Has Online delivery;Is delivering now;Switch to order menu;Price range;Aggregate rating;Rating color;Rating text;Votes;Nummber of dishes in cuisines;Average cost of two in USD
17257684;A Dong Restaurant;USA;Des Moines;1511 High Street, Des Moines, IA 50309;Downtown, Des Moines;-93.637401;41.587219;Asian, Vegetarian, Vietnamese, Bubble Tea;Dollar($);0;0;0;0;1;4.4;4.25;4;659;4;10.0
6702159;A Figueira Rubaiyat;Brazil;Sï¿½ï¿½o Paulo;Rua Haddock Lobo, 1738, Cerqueira Cï¿½ï¿½sar, Jardim Paulista, Sï¿½ï¿½o Paulo 10000;Jardim Paulista, Sï¿½ï¿½o Paulo;-46.66983333;-23.5655;BBQ, Grill, Brazilian;Brazilian Real(R$);0;0;0;0;4;4.3;4.25;4;39;3;48.54
18278203;A Lot Like Cake;India;New Delhi;E-567, Greater Kailash (GK) 2, New Delhi;Greater Kailash (GK) 2, New Delhi;77.2388987;28.541704;Bakery, Desserts;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;7;2;4.081
311256;A One Muradabadi;India;New Delhi;A 118, Pocket A 2, Mayur Vihar Phase 3, New Delhi;Mayur Vihar Phase 3, New Delhi;77.336751;28.6130176;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;1;3.498
310799;A One Rasoi;India;Gurgaon;Shop 53, HUDA Market, Sector 40, Near, Sector 31, Gurgaon;Sector 31, Gurgaon;77.0568391;28.4489745;North Indian;Indian Rupees(Rs.);0;0;0;0;2;3.1;2.95;2;11;1;5.83
313163;A Patisseries Gallery;India;New Delhi;H-53, Naraina, New Delhi;Naraina, New Delhi;77.14178972;28.6286201;Bakery, Desserts;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;2.332
18255193;A Piece of Paris;India;New Delhi;Greater Kailash (GK) 1, New Delhi;Greater Kailash (GK) 1, New Delhi;0.0;0.0;Desserts, Bakery;Indian Rupees(Rs.);0;0;0;0;2;3.6;3.7;3;38;2;6.996
18371415;A Piece of Paris;India;Gurgaon;Next to Citibank ATM, Unitech Infospace, Sector 21, Gurgaon;Unitech Infospace, Sector 21, Gurgaon, Gurgaon;77.0716878;28.510247;Desserts, Bakery;Indian Rupees(Rs.);0;1;0;0;2;3.9;3.7;3;43;2;6.996
312913;A Pizza House;India;New Delhi;Shop 10, A2, Paschim Vihar, New Delhi;Paschim Vihar, New Delhi;77.1029262;28.6726853;Pizza, Fast Food;Indian Rupees(Rs.);0;1;0;0;2;2.9;2.95;2;38;2;5.83
6953;A Vaishno Bhojnalaya;India;New Delhi;1, Edward Line, Kingsway Camp, Delhi University-GTB Nagar, New Delhi;Delhi University-GTB Nagar, New Delhi;77.2039877;28.6952736;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;29;1;1.166
305652;A W Foods;India;New Delhi;11, Savitri Cinema Complex, Greater Kailash (GK) 2, New Delhi;Greater Kailash (GK) 2, New Delhi;77.240404;28.541887;North Indian;Indian Rupees(Rs.);0;0;0;0;2;3.4;2.95;2;44;1;5.83
7849;A-One Green Sweet Corner;India;New Delhi;3, Mini Market, Opposite IIT Main Gate, SDA, New Delhi;SDA, New Delhi;77.1996828;28.5512397;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;4;2;2.332
18198825;A1;India;Gurgaon;4/9, Ratan Garden, New Colony Mor, Old Railway Road, Gurgaon;Old Railway Road, Gurgaon;77.0204947;28.4669375;Biryani;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;4;1;2.332
18432232;A1 Restaurant;India;Noida;Khoda Colony, Deepak Vihar, Sector 58, Noida;Sector 58, Noida;77.3533487;28.6101016;North Indian;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;1;5.83
18471723;Aadhya Bakery & Foods;India;Noida;Shop 7, Singhal Residency, Arya Nagar, Sector 73, Near Sector 72, Noida;Sector 72, Noida;77.3803972;28.5891989;Bakery, North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;2.915
4172;Aahar;India;Gurgaon;U-6/50, DLF Phase 3, Gurgaon;DLF Phase 3, Gurgaon;77.0943256;28.492384;North Indian, South Indian, Chinese;Indian Rupees(Rs.);0;1;0;0;1;2.0;2.1;1;60;3;4.664
18401128;Aahar Meat and Chicken Shop;India;New Delhi;F-6, Pushpa Bhawan, Alaknanda Shopping Complex, Alaknanda, New Delhi;Alaknanda, New Delhi;77.25;28.52;Raw Meats, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;4.664
305181;Aakash Sweets & Caterers;India;New Delhi;L 96, Old Rangpuri Road, Mahipalpur, New Delhi;Mahipalpur, New Delhi;77.1242919;28.5434422;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;1.749
7618;Aalis Kathi Kabab;India;New Delhi;Shop 4, Panchsheel Enclave Market, Panchsheel Park, New Delhi;Panchsheel Park, New Delhi;77.2300888;28.5438243;Fast Food, North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.3;2.95;2;46;2;4.664
18282453;Aalishaan;India;New Delhi;59, Indra Park Extension, Som Bazar Road, Near, Krishna Nagar, New Delhi;Krishna Nagar, New Delhi;77.28353441;28.65124712;Chinese, North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;2;3.498
6200110;Aalishan;Qatar;Doha;Opposite Universal Cooling System, Ibn Seena Street, Al Muntazah, Doha;Al Muntazah, Doha;51.5194969;25.2684026;North Indian, Chinese, Turkish;Qatari Rial(QR);0;0;0;0;3;3.8;3.7;3;263;3;27.47
308059;Aamantran Bangla;India;Noida;Sector 51, Noida;Sector 51, Noida;77.3670311;28.5780783;Bengali, North Indian;Indian Rupees(Rs.);0;0;0;0;2;2.7;2.95;2;27;2;7.579
901004;Aangan - Downtown Multicuisine Restaurant;India;Kochi;32/1180C, Civil Lane Road, Palarivattom, Kochi;Palarivattom, Kochi;76.30758885;10.00306395;Chinese, Seafood, North Indian, Biryani;Indian Rupees(Rs.);0;0;0;0;2;4.2;4.25;4;146;4;7.579
18413814;Aangan Horizon;India;Bhubaneshwar;Above Patia Pantaloons, Nandankanan Road, Patia, Bhubaneshwar;Patia, Bhubaneshwar;85.82289287;20.34347604;North Indian, Chinese, Continental;Indian Rupees(Rs.);0;0;0;0;2;4.0;4.25;4;90;3;10.494
18464633;Aap Ki Khatir;India;New Delhi;G-1, LSC, Derawala Nagar, Near Pentamed Hospital, Gujranwala Town, New Delhi;Gujranwala Town, New Delhi;77.1918129;28.6988557;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;4.664
18492029;Aap Ki Khatir;India;New Delhi;Near Ghitorni Metro Station, Near MG Road, New Delhi;MG Road, New Delhi;77.1482134;28.4932341;Mughlai, North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;4.664
310538;Aap Ki Rasoi Ghar;India;New Delhi;Shop 1, 16/21, Subhash Nagar, New Delhi;Subhash Nagar, New Delhi;77.119028;28.6344547;North Indian, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;6;2;2.915
302422;Aapka Bhojanalaya;India;New Delhi;136/3, Main Road, Maujpur, Shahdara, New Delhi;Shahdara, New Delhi;77.2730427;28.6894334;North Indian, Fast Food, South Indian;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;5;3;2.332
18403469;Aapka Mangal Restaurant;India;New Delhi;L-192, Gali 7, Near Labour Chowk, Mahipalpur, New Delhi;Mahipalpur, New Delhi;77.1238424;28.5446537;North Indian;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;1;5.83
2316;Aapki Apni Rasoi;India;New Delhi;F 20/10 Mandir Marg, Near Goyal Book Depot, Krishna Nagar, New Delhi;Krishna Nagar, New Delhi;77.2862616;28.661112;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;6;1;2.332
2315;Aapki Rasoi;India;New Delhi;F 20/10 Mandir Marg, Krishna Nagar, New Delhi;Krishna Nagar, New Delhi;77.2861883;28.6611167;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;15;1;2.915
4634;Aapki Rasoi;India;New Delhi;5, DLF, Industrial Area, Near Metro Station, Moti Nagar, New Delhi;Moti Nagar, New Delhi;77.1420513;28.6575224;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;15;1;3.498
18294229;Aapki Rasoi;India;New Delhi;Main 60 Ft. Road, Vishvas Nagar, Shahdara, New Delhi;Shahdara, New Delhi;77.28867251;28.66235639;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;1;2.915
18377449;Aapki Rasoi;India;Faridabad;HR-227, 60 Feet Road, Pul Pehlad Pur, Charmwood Village, Faridabad;Charmwood Village, Faridabad;77.2918292;28.4990636;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;2.332
6560;Aapni Dhani;India;New Delhi;14/1 A, Deep Cinema, Central Market, Ashok Vihar Phase 1, New Delhi;Ashok Vihar Phase 1, New Delhi;77.1731452;28.6927118;North Indian, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;23;2;2.332
18380197;Aarush - A Mediterranean Kitchen;India;Gurgaon;Sector 56, Gurgaon;Sector 56, Gurgaon;0.0;0.0;Mediterranean;Indian Rupees(Rs.);0;0;0;0;2;3.2;2.95;2;6;1;6.996
6180;Aashirwad;India;New Delhi;A 1, Acharya Niketan, Mayur Vihar Phase 1, New Delhi;Mayur Vihar Phase 1, New Delhi;77.2924811;28.6089584;Chinese, North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.2;2.95;2;19;2;5.247
18268367;Aashirwad Restaurant;India;New Delhi;B-125, Mangal Bazar Road, Guru Nanak Pura, Laxmi Nagar, New Delhi;Laxmi Nagar, New Delhi;77.2846422;28.6367385;North Indian, Chinese;Indian Rupees(Rs.);0;1;0;0;1;2.6;2.95;2;5;2;4.664
302418;Aayana Foods;India;New Delhi;115, Nehar Bazar, Maujpur, Shahdara, New Delhi;Shahdara, New Delhi;77.27560167;28.684835;North Indian, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;14;2;5.247
306750;Aayush Food Plaza;India;New Delhi;Main Road, Sadh Nagar, Palam, New Delhi;Palam, New Delhi;77.0909272;28.590995;Chinese, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;5;2;3.498
18425177;Aazad Chicken Corner;India;New Delhi;S-12, Green Park Extension, Green Park, New Delhi;Green Park, New Delhi;77.2057995;28.5584086;Biryani, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;2.332
18425976;AB Fast N Food;India;Noida;2, Main Market, Opposite Easy Day Supermarket, Sector 44, Noida;Sector 44, Noida;77.3374886;28.5546617;Fast Food;Indian Rupees(Rs.);0;1;0;0;1;2.7;2.95;2;6;1;2.332
56618;AB's - Absolute Barbecues;India;Bangalore;90/4, 3rd Floor, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore;Marathahalli, Bangalore;77.6993861;12.94993396;European, Mediterranean, North Indian;Indian Rupees(Rs.);0;0;0;0;3;4.6;4.65;5;6907;3;16.324
94286;AB's - Absolute Barbecues;India;Hyderabad;Plot 483, 4th Floor, Pemmasani Complex, Bajaj Electronics Building, Near Madhapur Police Station, Road 36, Jubilee Hills, Hyderabad;Jubilee Hills, Hyderabad;78.3978647;17.4382631;European, Mediterranean, North Indian;Indian Rupees(Rs.);0;0;0;0;3;4.9;4.65;5;5434;3;17.490000000000002
18384227;AB's - Absolute Barbecues;India;Chennai;Velachery Tharamani Link Road, Opposite TCS, Velachery, Chennai;Velachery, Chennai;80.231598;12.981615;North Indian, European, Mediterranean;Indian Rupees(Rs.);0;0;0;0;3;4.9;4.65;5;859;3;18.656
18452864;AB's - Absolute Barbecues;India;Hyderabad;No. 8-2-618/10-11,2nd Floor, Krishe Amethyst, Road No.1, Banjara Hills, Hyderabad;Banjara Hills, Hyderabad;78.44965395;17.41233045;European, Mediterranean, North Indian;Indian Rupees(Rs.);0;0;0;0;3;4.9;4.65;5;200;3;17.490000000000002
208939;AB's Absolute Barbecues;UAE;Dubai;Shop G05, Sidra Tower, Near GEMS Wellington School, Exit 36, Sheikh Zayed Road, Dubai Media City, Dubai;Dubai Media City, Dubai;55.17874617;25.10777315;Indian, Continental;Emirati Diram(AED);1;0;0;0;3;4.8;4.65;5;2510;2;43.552
18269368;AB's Absolute Barbecues;UAE;Dubai;Mezzanaine Floor, Centurion Star Tower, Deira City Centre Area, Dubai;Deira City Centre Area, Dubai;55.32874;25.254105;Continental, Indian;Emirati Diram(AED);1;0;0;0;3;4.9;4.65;5;641;2;43.552
18312471;Abar Khabo;India;Gurgaon;3rd Floor, K4, DT Mega Mall, DLF Phase 1, Gurgaon;DT Mega Mall, DLF Phase 1, Gurgaon;77.09307712;28.47579915;Bengali;Indian Rupees(Rs.);0;1;0;0;2;3.6;3.7;3;86;1;6.413
18272391;ABC Restaurant;India;New Delhi;House 74 A, Block H, New Aruna Nagar, Majnu ka Tila, New Delhi;Majnu ka Tila, New Delhi;77.2276272;28.7003539;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;3.498
307171;Abdul Muradabadi Chicken;India;New Delhi;Kashmiri Market, Sector 1, R K Puram, New Delhi;R K Puram, New Delhi;77.1802838;28.5645773;North Indian;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;11;1;4.081
18355141;Abdullah Biryani Centre;India;New Delhi;IGNOU Road, Neb Sarai, Sainik Farms, New Delhi;Sainik Farms, New Delhi;77.1987595;28.50556136;Biryani;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;3.498
1546;Abhishek Restaurant;India;New Delhi;Shop G-6, Pankaj Corner Market, Near Prince Appartment, IP Extension, New Delhi;IP Extension, New Delhi;77.3016535;28.6307448;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;36;2;4.664
306245;Above & Beyond;India;New Delhi;A 22-23, 1st Floor, Tagore Market, Kirti Nagar, New Delhi;Kirti Nagar, New Delhi;77.1375537;28.6546314;North Indian, Chinese, Mughlai, Continental;Indian Rupees(Rs.);1;1;0;0;3;3.5;3.7;3;133;4;13.992
18317481;Aces - The Card Room;India;New Delhi;19, Ansari Road, Ring Road, MGM Club, Daryaganj, New Delhi;MGM Club, Daryaganj, New Delhi;77.2431646;28.6463865;Finger Food;Indian Rupees(Rs.);1;0;0;0;4;0.0;0.0;0;2;1;23.32
18422748;Achi Restaurant;India;New Delhi;Ground Floor, Achi House, Majnu ka Tila, New Delhi;Majnu ka Tila, New Delhi;77.2284355;28.702491;Chinese;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;4.664
18291229;Achoos Food Corner;India;Gurgaon;Vohra Market, Near Government School, Ardee City, Gurgaon;Ardee City, Gurgaon;77.0787681;28.4347278;South Indian, Chinese, Mughlai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;3;5.247
7302859;Aconchego Carioca;Brazil;Rio de Janeiro;Rua Barï¿½ï¿½o de Iguatemi, 379, Tijuca, Rio de Janeiro;Tijuca, Rio de Janeiro;-43.21551111;-22.91370833;Brazilian, Bar Food;Brazilian Real(R$);0;0;0;0;3;4.6;4.65;5;24;2;13.753
6403499;Active Sushi;South Africa;Cape Town;32 Hudson Street, Mirage Building, Green Point, Cape Town;Green Point, Cape Town;18.417566;-33.917258;Sushi;Rand(R);0;0;0;0;3;3.8;3.7;3;127;1;13.35
301227;"Ada ""e"" Haandi's";India;New Delhi;Shop 2, Sector 12, R K Puram, New Delhi;R K Puram, New Delhi;77.1761056;28.5750668;North Indian, Mughlai, Chinese;Indian Rupees(Rs.);0;1;0;0;2;2.4;2.1;1;30;3;8.745000000000001
7547;Ada e Handi Restaurant;India;New Delhi;141, South Moti Bagh Market, Moti Bagh, New Delhi;Moti Bagh, New Delhi;77.1701749;28.5796973;Mughlai, North Indian, Chinese;Indian Rupees(Rs.);0;1;0;0;2;2.6;2.95;2;34;3;8.162
312920;Ada'e Handi;India;New Delhi;37/1, Old Rajinder Nagar, Rajinder Nagar, New Delhi;Rajinder Nagar, New Delhi;77.1777131;28.6397455;North Indian, Mughlai, Chinese;Indian Rupees(Rs.);0;1;0;0;2;2.5;2.95;2;31;3;6.996
304697;Adarsh Bhojnalaya;India;New Delhi;Ground Floor, Plot 482, Haveli Haider Quli, Near Andhra Bank, Chandni Chowk, New Delhi;Chandni Chowk, New Delhi;77.224214;28.6564057;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.4;2.95;2;29;1;3.498
308737;Adarsh Kulfi;India;Noida;Food Court, Spice World Mall, Sector 25, Noida;Spice World Mall, Sector 25, Noida;77.3404494;28.5854737;Ice Cream;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;7;1;1.166
308750;Adarsh Kulfi;India;Noida;Food Court, Ground Floor, Supertech Shoprix Mall, Sector 61, Noida;Supertech Shopprix Mall, Sector 61, Noida;77.3648332;28.5971027;Ice Cream;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;1;1.166
2900219;Adda;India;Bhubaneshwar;4th Floor, SJ Complex, KIIT College Road, Patia, Bhubaneshwar;Patia, Bhubaneshwar;85.82272222;20.353675;North Indian, Chinese, Mexican, Beverages;Indian Rupees(Rs.);0;0;0;0;2;3.8;3.7;3;424;4;6.996
18472618;Adda The Spice Affair;India;New Delhi;117/2, Sudarshan Road, Gautam Nagar, Near Hauz Khas, Hauz Khas, New Delhi;Hauz Khas, New Delhi;77.210758;28.5623218;North Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;2;5.83
312313;Adhikari Fast Food Corner;India;Noida;Shop 3, Near Samvedana Hospital, Sector 48, Noida;Sector 48, Noida;77.3678917;28.5572741;Chinese, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;5;2;4.664
311248;Adi's Restaurant;India;New Delhi;B 80, Near ABD Chowk, New Ashok Nagar, Vasundhara Enclave, New Delhi;Vasundhara Enclave, New Delhi;77.3071359;28.5908127;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;1;3.498
7310;Adish;India;New Delhi;AB 2, Safdarjung Enclave, Safdarjung, New Delhi;Safdarjung, New Delhi;77.198856;28.565381;North Indian, Chinese, South Indian;Indian Rupees(Rs.);0;0;0;0;2;3.1;2.95;2;45;3;8.162
18471235;Aditya Da Vaishno Dhaba;India;New Delhi;Arjun Park, Near Metro Pillar 58, Najafgarh, New Delhi;Najafgarh, New Delhi;77.012198;28.6180639;North Indian;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.915
18369301;Aditya's Kulcha Express;India;New Delhi;1/51, West Punjabi Bagh, Punjabi Bagh, New Delhi;Punjabi Bagh, New Delhi;77.1331919;28.6700104;Street Food;Indian Rupees(Rs.);0;1;0;0;1;3.3;2.95;2;18;1;2.915
18350567;ADM Foodi;India;New Delhi;B-41, 3-1/2, Pusta, Kartar Nagar, Shahdara, New Delhi;Shahdara, New Delhi;0.0;0.0;North Indian;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;1;1;5.83
310348;Admission Lounge;India;New Delhi;7, Commercial Complex, New Friends Colony, New Delhi;New Friends Colony, New Delhi;77.26883523;28.56240125;North Indian, Continental, Chinese, Fast Food;Indian Rupees(Rs.);1;0;0;0;4;2.7;2.95;2;24;4;29.15
313307;Advance Bakery;India;New Delhi;A-8, Shivpuri, Krishna Nagar, New Delhi;Krishna Nagar, New Delhi;0.0;0.0;Bakery, Fast Food, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;7;3;2.332
18350142;Adventure Food;India;Gurgaon;Food Court, Infocity, Udyog Vihar, Gurgaon;Udyog Vihar, Gurgaon;77.086215;28.5130313;Fast Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;1.749
769;Adyar Ananda Bhavan;India;New Delhi;S-18, Main Market, Green Park, New Delhi;Green Park, New Delhi;77.2025317;28.5572354;South Indian, North Indian, Street Food, Chinese, Mithai;Indian Rupees(Rs.);0;1;0;0;2;3.5;3.7;3;368;5;5.83
304028;Adyar Ananda Bhavan;India;New Delhi;18/1, Arya Samaj Road, Karol Bagh, New Delhi;Karol Bagh, New Delhi;77.1952884;28.646476;South Indian, North Indian, Chinese, Street Food, Fast Food;Indian Rupees(Rs.);0;0;0;0;2;2.8;2.95;2;39;5;5.83
18310503;Affamato;India;Noida;Shop 6, Sunshine Helios, Sector 78, Near, Sector 110, Noida;Sector 110, Noida;0.0;0.0;Italian, Pizza;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;4.664
18352250;Afghan Indian;India;Gurgaon;1, V&D Tower Jharsa, Opposite Medicity Hospital, Sector 39, Gurgaon;Sector 39, Gurgaon;77.0463325;28.4393846;Afghani;Indian Rupees(Rs.);0;0;0;0;2;0.0;0.0;0;0;1;5.83
308848;Agarwal Bikaneri Sweets;India;New Delhi;Shop 7, Pocket A, Mayur Vihar Phase 2, New Delhi;Mayur Vihar Phase 2, New Delhi;77.2971024;28.6185258;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;12;2;1.166
302694;Agarwal Sweets;India;New Delhi;Near PVR Cinema, Community Center, Naraina, New Delhi;Naraina, New Delhi;77.1384794;28.6321812;Mithai;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;8;1;1.749
6507461;Agent Jack's Bar;India;Pune;Terrace, B Wing, ICC Trade Tower, Senapati Bapat Road, Pune;Senapati Bapat Road, Pune;73.8303275;18.5367185;Continental, North Indian, Italian;Indian Rupees(Rs.);1;0;0;0;3;4.2;4.25;4;1531;3;13.992
302558;Aggarwal;India;Noida;B-1/3, Near Sector 18 Metro Station, Sector 18, Noida;Sector 18, Noida;77.32593108;28.57081133;South Indian, Chinese, Street Food, Mithai;Indian Rupees(Rs.);0;1;0;0;1;3.3;2.95;2;61;4;4.664
306695;Aggarwal Bikaner Sweets;India;New Delhi;Gurgaon Road, Near Aggarwal Medicos, Najafgarh, New Delhi;Najafgarh, New Delhi;77.0036364;28.5589382;Mithai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;1;1;1.166
309037;Aggarwal Bikaner Sweets;India;New Delhi;B-35/G-2, Dilshad Garden, New Delhi;Dilshad Garden, New Delhi;77.3263341;28.6840941;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;9;2;4.081
18438438;Aggarwal Bikaner Sweets;India;New Delhi;Main Mother Dairy Road, Shakarpur, New Delhi;Shakarpur, New Delhi;77.2798705;28.6270083;Bakery;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;2.915
18423878;Aggarwal Bikaner Sweets Corner;India;New Delhi;255, Yamuna Vihar, Shahdara, New Delhi;Shahdara, New Delhi;77.2754038;28.7006707;Mithai, Fast Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;2;2.332
306743;Aggarwal Bikaner Wala;India;New Delhi;Near Gol Chakkar, Palam Colony, Palam, New Delhi;Palam, New Delhi;77.0807273;28.5886994;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;2;1.166
302868;Aggarwal Bikaneri Sweets;India;New Delhi;B-53, Main Road, Near Nirankari Bhawan, Kalkaji, New Delhi;Kalkaji, New Delhi;77.251157;28.5441688;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;11;2;2.915
18398504;Aggarwal Bikaneri Sweets;India;New Delhi;WZ-258, Main Market, Near Pusa Gate, Inderpuri, Near Naraina, New Delhi;Naraina, New Delhi;77.14808;28.6322418;Mithai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;1;1.166
304441;Aggarwal Bikaneri Sweets & Restaurant;India;Noida;Rajiv Vihar, Khora Village, Sector 62, Noida;Sector 62, Noida;77.35487667;28.61550833;Street Food, Mithai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;2;1.166
8530;Aggarwal Confectionary;India;New Delhi;38, DDA Market, Vasundhara Enclave, New Delhi;Vasundhara Enclave, New Delhi;77.317668;28.5997151;Street Food, Bakery;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;7;2;583.0
9883;Aggarwal Eating Point;India;New Delhi;3-5, Mini DDA Market, Amrit Puri B, Garhi, East of Kailash, New Delhi;East of Kailash, New Delhi;77.25370757;28.55692569;Street Food, Mithai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;2;1.749
302835;Aggarwal Jalebi Wale;India;New Delhi;Opposite Avtaar Dhaba, Milap Nagar, Uttam Nagar, New Delhi;Uttam Nagar, New Delhi;77.063507;28.6217187;Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;3;1;583.0
312463;Aggarwal Kachori Wale;India;Noida;Shop 26, X Block, Near Metro Hospital, Sector 12, Noida;Sector 12, Noida;77.3379637;28.597161;North Indian;Indian Rupees(Rs.);0;0;0;0;1;3.0;2.95;2;9;1;1.166
308908;Aggarwal Petha Store and Bakers;India;New Delhi;1/6695, East Rohtash Nagar, Lane 4, Shahdara, New Delhi;Shahdara, New Delhi;77.2882668;28.6784651;Bakery, Mithai;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;2;2;1.166
2055;Aggarwal Restaurant;India;New Delhi;13, BF Market, Shalimar Bagh, New Delhi;Shalimar Bagh, New Delhi;77.1601549;28.710818;South Indian, Chinese;Indian Rupees(Rs.);0;0;0;0;1;3.1;2.95;2;14;2;4.081
301108;Aggarwal Sweet & Bakers;India;New Delhi;B-1/3B, New Ashok Nagar, Mayur Vihar Phase 1, New Delhi;Mayur Vihar Phase 1, New Delhi;77.3081612;28.5891462;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;5;2;1.749
18424207;Aggarwal Sweet & Bakers;India;New Delhi;A-60, Near Doctor's Market, Vasundhara Enclave, New Delhi;Vasundhara Enclave, New Delhi;0.0;0.0;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;0.0;0.0;0;0;2;1.749
305579;Aggarwal Sweet & Pastry;India;New Delhi;Main Road, Beriwala Bagh, Subhash Nagar, New Delhi;Subhash Nagar, New Delhi;77.1113233;28.6341298;Mithai, Chinese;Indian Rupees(Rs.);0;0;0;0;1;2.8;2.95;2;5;2;1.166
3686;Aggarwal Sweet and Restaurant;India;New Delhi;273, G-2, Lila Ram Market, Masjid Moth, South Extension 2, New Delhi;South Extension 2, New Delhi;77.22013604;28.56371164;North Indian, Mithai;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;18;2;4.664
302136;Aggarwal Sweet Center;India;New Delhi;1A/13, West Zone, Ganesh Nagar, Tilak Nagar, New Delhi;Tilak Nagar, New Delhi;77.0919833;28.6350967;Mithai, Street Food;Indian Rupees(Rs.);0;0;0;0;1;2.9;2.95;2;6;2;1.166
